[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.03 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.02 | engine.ffi.lean p50=1.98 p95=2.53 max=3.68 | engine.ffi.into_string p50=0.01 p95=0.01 max=0.02 | engine.deserialize p50=0.07 p95=0.11 max=0.40 | engine.total p50=2.17 p95=2.76 max=4.88 | frontend.slide p50=0.06 p95=0.12 max=0.16 | frontend.draw_input p50=0.51 p95=0.74 max=2.19 | frontend p50=0.61 p95=0.82 max=2.50 | egui p50=1.45 p95=1.90 max=2.31 | total p50=4.15 p95=5.38 max=9.13
[perf] 81 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.01 p95=0.02 max=0.03 | engine.ffi.lean p50=2.27 p95=2.48 max=2.53 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.05 | engine.deserialize p50=0.08 p95=0.12 max=0.17 | engine.total p50=2.45 p95=2.76 max=2.97 | frontend.slide p50=0.06 p95=0.10 max=0.18 | frontend.draw_input p50=0.48 p95=0.68 max=0.87 | frontend p50=0.56 p95=0.77 max=0.95 | egui p50=1.57 p95=1.90 max=2.49 | total p50=4.65 p95=5.36 max=5.96
[perf] 81 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.02 | engine.ffi.lean p50=2.37 p95=2.53 max=3.29 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.04 | engine.deserialize p50=0.08 p95=0.10 max=0.13 | engine.total p50=2.61 p95=2.82 max=3.55 | frontend.slide p50=0.06 p95=0.12 max=0.23 | frontend.draw_input p50=0.48 p95=0.60 max=0.66 | frontend p50=0.58 p95=0.70 max=0.75 | egui p50=1.63 p95=1.88 max=2.37 | total p50=4.85 p95=5.37 max=6.22
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.03 | engine.ffi.lean p50=2.39 p95=2.53 max=2.62 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.03 | engine.deserialize p50=0.08 p95=0.12 max=0.14 | engine.total p50=2.62 p95=2.98 max=3.09 | frontend.slide p50=0.06 p95=0.12 max=0.13 | frontend.draw_input p50=0.52 p95=0.59 max=0.91 | frontend p50=0.60 p95=0.69 max=0.99 | egui p50=1.68 p95=2.17 max=2.85 | total p50=4.92 p95=5.48 max=6.04
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.01 | engine.ffi.lean p50=2.43 p95=2.55 max=2.65 | engine.ffi.into_string p50=0.01 p95=0.03 max=0.04 | engine.deserialize p50=0.08 p95=0.15 max=0.21 | engine.total p50=2.66 p95=2.95 max=3.31 | frontend.slide p50=0.06 p95=0.10 max=0.14 | frontend.draw_input p50=0.56 p95=0.69 max=0.73 | frontend p50=0.66 p95=0.76 max=0.81 | egui p50=1.70 p95=2.39 max=3.36 | total p50=5.04 p95=5.74 max=6.70
[perf] 79 frames | engine.serialize p50=0.00 p95=0.02 max=0.03 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.02 | engine.ffi.lean p50=2.45 p95=2.60 max=3.20 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.03 | engine.deserialize p50=0.08 p95=0.12 max=0.34 | engine.total p50=2.70 p95=3.10 max=3.54 | frontend.slide p50=0.06 p95=0.13 max=0.15 | frontend.draw_input p50=0.75 p95=0.93 max=1.11 | frontend p50=0.85 p95=1.04 max=1.21 | egui p50=1.96 p95=2.57 max=3.43 | total p50=5.53 p95=6.37 max=7.85
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.20 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.02 | engine.ffi.lean p50=2.22 p95=2.88 max=3.14 | engine.ffi.into_string p50=0.01 p95=0.01 max=0.02 | engine.deserialize p50=0.07 p95=0.13 max=0.16 | engine.total p50=2.44 p95=3.15 max=3.80 | frontend.slide p50=0.05 p95=0.13 max=0.19 | frontend.draw_input p50=0.66 p95=0.98 max=1.16 | frontend p50=0.72 p95=1.05 max=1.25 | egui p50=1.70 p95=2.54 max=3.38 | total p50=4.90 p95=6.61 max=7.40
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.03 | engine.ffi.lean p50=1.64 p95=2.83 max=3.14 | engine.ffi.into_string p50=0.01 p95=0.01 max=0.02 | engine.deserialize p50=0.05 p95=0.08 max=0.09 | engine.total p50=1.78 p95=3.08 max=3.39 | frontend.slide p50=0.04 p95=0.08 max=0.13 | frontend.draw_input p50=0.51 p95=0.86 max=1.20 | frontend p50=0.56 p95=0.93 max=1.35 | egui p50=1.19 p95=2.45 max=2.89 | total p50=3.50 p95=6.14 max=7.08
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.02 | engine.ffi.lean p50=2.28 p95=2.90 max=3.22 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.04 | engine.deserialize p50=0.07 p95=0.14 max=0.22 | engine.total p50=2.51 p95=3.17 max=3.46 | frontend.slide p50=0.05 p95=0.09 max=0.16 | frontend.draw_input p50=0.38 p95=0.67 max=1.01 | frontend p50=0.44 p95=0.74 max=1.09 | egui p50=1.53 p95=2.51 max=3.21 | total p50=4.46 p95=6.19 max=7.40
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.03 | engine.ffi.lean p50=2.54 p95=3.09 max=3.36 | engine.ffi.into_string p50=0.02 p95=0.04 max=0.07 | engine.deserialize p50=0.08 p95=0.11 max=0.15 | engine.total p50=2.76 p95=3.32 max=3.58 | frontend.slide p50=0.05 p95=0.07 max=0.10 | frontend.draw_input p50=0.29 p95=0.45 max=0.54 | frontend p50=0.36 p95=0.52 max=0.60 | egui p50=1.65 p95=2.62 max=2.91 | total p50=4.83 p95=6.26 max=6.67
[perf] 81 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.01 | engine.ffi.lean p50=2.47 p95=3.07 max=3.19 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.05 | engine.deserialize p50=0.08 p95=0.10 max=0.25 | engine.total p50=2.70 p95=3.31 max=3.39 | frontend.slide p50=0.05 p95=0.07 max=0.12 | frontend.draw_input p50=0.28 p95=0.37 max=0.45 | frontend p50=0.35 p95=0.44 max=0.51 | egui p50=1.63 p95=2.64 max=2.88 | total p50=4.70 p95=6.12 max=6.51
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.06 | engine.ffi.lean p50=2.38 p95=2.91 max=3.12 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.10 | engine.deserialize p50=0.07 p95=0.10 max=0.12 | engine.total p50=2.60 p95=3.14 max=3.40 | frontend.slide p50=0.05 p95=0.07 max=0.19 | frontend.draw_input p50=0.30 p95=0.41 max=0.51 | frontend p50=0.37 p95=0.51 max=0.57 | egui p50=1.51 p95=2.76 max=3.91 | total p50=4.52 p95=6.07 max=6.72
[perf] 81 frames | engine.serialize p50=0.01 p95=0.01 max=0.03 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.04 | engine.ffi.lean p50=2.43 p95=3.04 max=3.22 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.04 | engine.deserialize p50=0.08 p95=0.10 max=0.13 | engine.total p50=2.65 p95=3.30 max=3.47 | frontend.slide p50=0.05 p95=0.08 max=0.19 | frontend.draw_input p50=0.32 p95=0.43 max=0.56 | frontend p50=0.38 p95=0.49 max=0.62 | egui p50=1.52 p95=2.45 max=3.20 | total p50=4.65 p95=6.09 max=6.61
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.03 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.01 | engine.ffi.lean p50=2.28 p95=2.89 max=3.12 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.07 | engine.deserialize p50=0.07 p95=0.09 max=0.14 | engine.total p50=2.48 p95=3.11 max=3.35 | frontend.slide p50=0.05 p95=0.08 max=0.22 | frontend.draw_input p50=0.28 p95=0.43 max=0.46 | frontend p50=0.35 p95=0.49 max=0.61 | egui p50=1.49 p95=2.37 max=2.77 | total p50=4.34 p95=5.68 max=6.37
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.03 | engine.ffi.lean p50=2.46 p95=3.09 max=4.20 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.04 | engine.deserialize p50=0.08 p95=0.11 max=0.27 | engine.total p50=2.70 p95=3.35 max=4.56 | frontend.slide p50=0.05 p95=0.07 max=0.08 | frontend.draw_input p50=0.30 p95=0.43 max=0.54 | frontend p50=0.36 p95=0.52 max=0.61 | egui p50=1.57 p95=2.50 max=2.90 | total p50=4.67 p95=6.12 max=6.76
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.03 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.02 | engine.ffi.lean p50=2.40 p95=2.88 max=2.95 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.11 | engine.deserialize p50=0.07 p95=0.10 max=0.12 | engine.total p50=2.61 p95=3.10 max=3.42 | frontend.slide p50=0.05 p95=0.08 max=0.22 | frontend.draw_input p50=0.28 p95=0.35 max=0.49 | frontend p50=0.34 p95=0.42 max=0.55 | egui p50=1.58 p95=2.44 max=2.70 | total p50=4.56 p95=5.80 max=5.91
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.03 | engine.ffi.lean p50=2.47 p95=3.04 max=3.18 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.09 | engine.deserialize p50=0.08 p95=0.10 max=0.19 | engine.total p50=2.69 p95=3.27 max=3.45 | frontend.slide p50=0.04 p95=0.07 max=0.19 | frontend.draw_input p50=0.28 p95=0.35 max=0.50 | frontend p50=0.34 p95=0.44 max=0.56 | egui p50=1.54 p95=2.44 max=2.73 | total p50=4.71 p95=6.05 max=6.30
[perf] 80 frames | engine.serialize p50=0.01 p95=0.01 max=0.03 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.03 | engine.ffi.lean p50=2.36 p95=2.98 max=3.05 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.03 | engine.deserialize p50=0.07 p95=0.08 max=0.15 | engine.total p50=2.58 p95=3.22 max=3.34 | frontend.slide p50=0.04 p95=0.07 max=0.08 | frontend.draw_input p50=0.29 p95=0.42 max=0.45 | frontend p50=0.35 p95=0.48 max=0.52 | egui p50=1.69 p95=2.54 max=3.83 | total p50=4.63 p95=5.96 max=6.76
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.02 | engine.ffi.lean p50=2.39 p95=2.86 max=3.14 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.05 | engine.deserialize p50=0.07 p95=0.10 max=0.21 | engine.total p50=2.60 p95=3.21 max=3.39 | frontend.slide p50=0.05 p95=0.07 max=0.22 | frontend.draw_input p50=0.29 p95=0.38 max=0.65 | frontend p50=0.35 p95=0.47 max=0.71 | egui p50=1.53 p95=2.59 max=2.95 | total p50=4.63 p95=5.86 max=6.41
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.03 | engine.ffi.lean p50=2.51 p95=3.03 max=3.25 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.05 | engine.deserialize p50=0.08 p95=0.11 max=0.15 | engine.total p50=2.74 p95=3.28 max=3.51 | frontend.slide p50=0.05 p95=0.15 max=0.31 | frontend.draw_input p50=0.29 p95=0.36 max=0.50 | frontend p50=0.37 p95=0.53 max=0.59 | egui p50=1.67 p95=2.54 max=2.64 | total p50=4.89 p95=6.08 max=6.53
[perf] 80 frames | engine.serialize p50=0.00 p95=0.00 max=0.05 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.02 | engine.ffi.lean p50=2.37 p95=2.86 max=3.11 | engine.ffi.into_string p50=0.02 p95=0.04 max=0.07 | engine.deserialize p50=0.07 p95=0.10 max=0.23 | engine.total p50=2.58 p95=3.10 max=3.37 | frontend.slide p50=0.05 p95=0.07 max=0.22 | frontend.draw_input p50=0.28 p95=0.35 max=0.46 | frontend p50=0.34 p95=0.44 max=0.53 | egui p50=1.57 p95=2.54 max=2.61 | total p50=4.48 p95=5.92 max=6.31
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.02 | engine.ffi.lean p50=1.80 p95=2.93 max=3.09 | engine.ffi.into_string p50=0.01 p95=0.03 max=0.05 | engine.deserialize p50=0.06 p95=0.09 max=0.18 | engine.total p50=1.96 p95=3.15 max=3.35 | frontend.slide p50=0.04 p95=0.08 max=0.17 | frontend.draw_input p50=0.22 p95=0.36 max=0.38 | frontend p50=0.29 p95=0.43 max=0.51 | egui p50=1.42 p95=2.28 max=2.73 | total p50=3.78 p95=5.69 max=6.46
[perf] 81 frames | engine.serialize p50=0.00 p95=0.00 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.00 max=0.02 | engine.ffi.lean p50=1.57 p95=1.94 max=2.23 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.02 | engine.deserialize p50=0.05 p95=0.07 max=0.13 | engine.total p50=1.72 p95=2.10 max=2.38 | frontend.slide p50=0.04 p95=0.06 max=0.12 | frontend.draw_input p50=0.18 p95=0.23 max=0.29 | frontend p50=0.23 p95=0.31 max=0.34 | egui p50=1.07 p95=1.76 max=1.93 | total p50=3.02 p95=4.07 max=4.41
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.03 | engine.ffi.lean p50=2.43 p95=3.05 max=3.12 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.05 | engine.deserialize p50=0.08 p95=0.11 max=0.16 | engine.total p50=2.66 p95=3.29 max=3.45 | frontend.slide p50=0.05 p95=0.08 max=0.08 | frontend.draw_input p50=0.28 p95=0.40 max=0.52 | frontend p50=0.35 p95=0.47 max=0.61 | egui p50=1.60 p95=2.50 max=3.87 | total p50=4.66 p95=6.11 max=7.35
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.04 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.01 | engine.ffi.lean p50=2.46 p95=2.95 max=3.19 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.13 | engine.deserialize p50=0.08 p95=0.11 max=0.15 | engine.total p50=2.69 p95=3.18 max=3.44 | frontend.slide p50=0.05 p95=0.08 max=0.24 | frontend.draw_input p50=0.28 p95=0.37 max=0.50 | frontend p50=0.34 p95=0.49 max=0.55 | egui p50=1.57 p95=2.49 max=2.90 | total p50=4.69 p95=5.88 max=6.33
[perf] 81 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.04 | engine.ffi.lean p50=2.35 p95=2.87 max=3.36 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.03 | engine.deserialize p50=0.08 p95=0.09 max=0.10 | engine.total p50=2.60 p95=3.11 max=3.63 | frontend.slide p50=0.05 p95=0.07 max=0.27 | frontend.draw_input p50=0.27 p95=0.34 max=0.37 | frontend p50=0.34 p95=0.40 max=0.55 | egui p50=1.53 p95=2.37 max=2.68 | total p50=4.44 p95=5.83 max=6.73
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.03 | engine.ffi.lean p50=2.39 p95=2.88 max=3.07 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.03 | engine.deserialize p50=0.08 p95=0.09 max=0.17 | engine.total p50=2.62 p95=3.12 max=3.32 | frontend.slide p50=0.05 p95=0.08 max=0.24 | frontend.draw_input p50=0.28 p95=0.36 max=0.42 | frontend p50=0.34 p95=0.46 max=0.50 | egui p50=1.57 p95=2.52 max=2.68 | total p50=4.56 p95=5.91 max=6.02
[perf] 81 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.04 | engine.ffi.lean p50=1.59 p95=2.61 max=2.93 | engine.ffi.into_string p50=0.01 p95=0.03 max=0.04 | engine.deserialize p50=0.05 p95=0.08 max=0.09 | engine.total p50=1.73 p95=2.81 max=3.19 | frontend.slide p50=0.04 p95=0.06 max=0.09 | frontend.draw_input p50=0.19 p95=0.29 max=0.43 | frontend p50=0.25 p95=0.37 max=0.47 | egui p50=1.10 p95=1.93 max=2.43 | total p50=2.99 p95=5.11 max=5.95
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.03 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.03 | engine.ffi.lean p50=1.61 p95=2.73 max=2.99 | engine.ffi.into_string p50=0.01 p95=0.03 max=0.06 | engine.deserialize p50=0.05 p95=0.08 max=0.10 | engine.total p50=1.76 p95=2.97 max=3.20 | frontend.slide p50=0.04 p95=0.07 max=0.19 | frontend.draw_input p50=0.21 p95=0.33 max=0.39 | frontend p50=0.27 p95=0.39 max=0.45 | egui p50=1.13 p95=1.87 max=2.49 | total p50=3.15 p95=5.00 max=6.06
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.01 | engine.ffi.lean p50=2.45 p95=2.99 max=3.14 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.05 | engine.deserialize p50=0.08 p95=0.10 max=0.11 | engine.total p50=2.67 p95=3.23 max=3.39 | frontend.slide p50=0.04 p95=0.08 max=0.19 | frontend.draw_input p50=0.27 p95=0.37 max=0.40 | frontend p50=0.34 p95=0.44 max=0.59 | egui p50=1.65 p95=2.47 max=2.94 | total p50=4.63 p95=6.08 max=6.47
[perf] 81 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.01 | engine.ffi.lean p50=2.48 p95=2.90 max=3.04 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.04 | engine.deserialize p50=0.08 p95=0.10 max=0.16 | engine.total p50=2.70 p95=3.12 max=3.28 | frontend.slide p50=0.05 p95=0.07 max=0.07 | frontend.draw_input p50=0.28 p95=0.38 max=0.47 | frontend p50=0.34 p95=0.44 max=0.53 | egui p50=1.56 p95=2.42 max=2.88 | total p50=4.59 p95=5.80 max=6.58
[perf] 81 frames | engine.serialize p50=0.00 p95=0.01 max=0.04 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.01 | engine.ffi.lean p50=2.43 p95=2.97 max=3.09 | engine.ffi.into_string p50=0.02 p95=0.02 max=0.03 | engine.deserialize p50=0.08 p95=0.11 max=0.12 | engine.total p50=2.66 p95=3.21 max=3.37 | frontend.slide p50=0.04 p95=0.06 max=0.10 | frontend.draw_input p50=0.27 p95=0.42 max=0.49 | frontend p50=0.33 p95=0.51 max=0.57 | egui p50=1.58 p95=2.56 max=2.81 | total p50=4.60 p95=6.10 max=6.27
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.07 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.01 | engine.ffi.lean p50=2.50 p95=3.08 max=3.13 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.06 | engine.deserialize p50=0.08 p95=0.10 max=0.26 | engine.total p50=2.73 p95=3.33 max=3.38 | frontend.slide p50=0.05 p95=0.07 max=0.09 | frontend.draw_input p50=0.29 p95=0.45 max=0.51 | frontend p50=0.35 p95=0.51 max=0.58 | egui p50=1.70 p95=2.86 max=3.30 | total p50=4.84 p95=6.32 max=6.62
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.01 | engine.ffi.lean p50=2.45 p95=2.99 max=3.09 | engine.ffi.into_string p50=0.02 p95=0.04 max=0.07 | engine.deserialize p50=0.08 p95=0.10 max=0.13 | engine.total p50=2.67 p95=3.27 max=3.34 | frontend.slide p50=0.05 p95=0.08 max=0.10 | frontend.draw_input p50=0.28 p95=0.36 max=0.53 | frontend p50=0.35 p95=0.45 max=0.60 | egui p50=1.69 p95=2.65 max=3.04 | total p50=4.74 p95=6.23 max=6.76
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.07 | engine.ffi.lean p50=1.49 p95=1.88 max=1.98 | engine.ffi.into_string p50=0.01 p95=0.02 max=0.04 | engine.deserialize p50=0.05 p95=0.07 max=0.21 | engine.total p50=1.64 p95=2.05 max=2.25 | frontend.slide p50=0.03 p95=0.07 max=0.07 | frontend.draw_input p50=0.18 p95=0.24 max=0.30 | frontend p50=0.23 p95=0.29 max=0.36 | egui p50=1.01 p95=1.73 max=1.83 | total p50=2.88 p95=3.89 max=4.27
[perf] 80 frames | engine.serialize p50=0.00 p95=0.00 max=0.02 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.01 | engine.ffi.lean p50=2.49 p95=3.02 max=3.88 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.04 | engine.deserialize p50=0.08 p95=0.11 max=0.11 | engine.total p50=2.71 p95=3.25 max=4.15 | frontend.slide p50=0.05 p95=0.08 max=0.11 | frontend.draw_input p50=0.27 p95=0.43 max=0.50 | frontend p50=0.34 p95=0.49 max=0.57 | egui p50=1.72 p95=2.50 max=2.82 | total p50=4.84 p95=6.09 max=6.43
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.03 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.01 | engine.ffi.lean p50=2.47 p95=3.04 max=3.07 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.08 | engine.deserialize p50=0.08 p95=0.10 max=0.14 | engine.total p50=2.71 p95=3.28 max=3.32 | frontend.slide p50=0.05 p95=0.08 max=0.20 | frontend.draw_input p50=0.27 p95=0.48 max=0.54 | frontend p50=0.34 p95=0.54 max=0.61 | egui p50=1.67 p95=2.78 max=3.30 | total p50=4.74 p95=6.40 max=6.97
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.01 | engine.ffi.mk_string p50=0.00 p95=0.01 max=0.01 | engine.ffi.lean p50=2.52 p95=3.04 max=3.14 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.07 | engine.deserialize p50=0.08 p95=0.11 max=0.14 | engine.total p50=2.75 p95=3.30 max=3.42 | frontend.slide p50=0.05 p95=0.08 max=0.20 | frontend.draw_input p50=0.28 p95=0.46 max=0.53 | frontend p50=0.36 p95=0.54 max=0.60 | egui p50=1.74 p95=2.78 max=2.89 | total p50=4.89 p95=6.27 max=6.57
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.03 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.04 | engine.ffi.lean p50=2.52 p95=3.11 max=3.23 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.09 | engine.deserialize p50=0.08 p95=0.10 max=0.17 | engine.total p50=2.76 p95=3.35 max=3.46 | frontend.slide p50=0.05 p95=0.08 max=0.10 | frontend.draw_input p50=0.27 p95=0.40 max=0.53 | frontend p50=0.34 p95=0.47 max=0.59 | egui p50=1.70 p95=2.74 max=3.88 | total p50=4.81 p95=6.38 max=7.12
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.04 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.06 | engine.ffi.lean p50=2.58 p95=3.17 max=4.45 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.06 | engine.deserialize p50=0.08 p95=0.10 max=0.11 | engine.total p50=2.80 p95=3.41 max=4.69 | frontend.slide p50=0.05 p95=0.09 max=0.22 | frontend.draw_input p50=0.28 p95=0.45 max=0.50 | frontend p50=0.36 p95=0.54 max=0.57 | egui p50=1.76 p95=2.80 max=3.12 | total p50=5.13 p95=6.45 max=6.71
[perf] 80 frames | engine.serialize p50=0.00 p95=0.00 max=0.02 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.07 | engine.ffi.lean p50=2.60 p95=3.25 max=3.43 | engine.ffi.into_string p50=0.02 p95=0.04 max=0.07 | engine.deserialize p50=0.08 p95=0.12 max=0.14 | engine.total p50=2.83 p95=3.53 max=3.75 | frontend.slide p50=0.05 p95=0.07 max=0.11 | frontend.draw_input p50=0.30 p95=0.40 max=0.54 | frontend p50=0.37 p95=0.46 max=0.60 | egui p50=1.72 p95=2.62 max=3.17 | total p50=4.88 p95=6.47 max=6.84
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.01 | engine.ffi.lean p50=2.52 p95=3.04 max=3.35 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.04 | engine.deserialize p50=0.08 p95=0.13 max=0.14 | engine.total p50=2.74 p95=3.29 max=3.60 | frontend.slide p50=0.05 p95=0.09 max=0.19 | frontend.draw_input p50=0.27 p95=0.42 max=0.55 | frontend p50=0.34 p95=0.49 max=0.62 | egui p50=1.74 p95=2.71 max=2.96 | total p50=4.89 p95=6.42 max=6.59
[perf] 80 frames | engine.serialize p50=0.00 p95=0.00 max=0.04 | engine.ffi.mk_string p50=0.01 p95=0.02 max=0.16 | engine.ffi.lean p50=2.53 p95=3.10 max=3.23 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.05 | engine.deserialize p50=0.08 p95=0.11 max=0.14 | engine.total p50=2.76 p95=3.36 max=3.52 | frontend.slide p50=0.05 p95=0.08 max=0.12 | frontend.draw_input p50=0.28 p95=0.38 max=0.50 | frontend p50=0.35 p95=0.45 max=0.57 | egui p50=1.68 p95=2.63 max=2.86 | total p50=4.86 p95=6.23 max=6.62
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.02 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.01 | engine.ffi.lean p50=2.57 p95=3.04 max=3.16 | engine.ffi.into_string p50=0.02 p95=0.02 max=0.03 | engine.deserialize p50=0.08 p95=0.13 max=0.23 | engine.total p50=2.82 p95=3.30 max=3.47 | frontend.slide p50=0.05 p95=0.06 max=0.08 | frontend.draw_input p50=0.28 p95=0.37 max=0.51 | frontend p50=0.35 p95=0.44 max=0.58 | egui p50=1.83 p95=2.87 max=3.18 | total p50=5.08 p95=6.54 max=6.82
[perf] 80 frames | engine.serialize p50=0.00 p95=0.01 max=0.03 | engine.ffi.mk_string p50=0.01 p95=0.01 max=0.03 | engine.ffi.lean p50=2.53 p95=3.05 max=3.20 | engine.ffi.into_string p50=0.02 p95=0.03 max=0.04 | engine.deserialize p50=0.08 p95=0.10 max=0.11 | engine.total p50=2.76 p95=3.31 max=3.44 | frontend.slide p50=0.05 p95=0.09 max=0.22 | frontend.draw_input p50=0.28 p95=0.44 max=0.50 | frontend p50=0.36 p95=0.53 max=0.59 | egui p50=1.67 p95=2.67 max=2.94 | total p50=4.81 p95=6.33 max=6.57
